timecode_ns,devicetime_ns
57084941638579,113785158806249
57084974878257,113785192046249
57084974966258,113785192134249
57085008205815,113785225373536
57085008294529,113785225462249
57085041596712,113785258764161
57085041670800,113785258838249
57085074909446,113785292076624
57085074999071,113785292166249
57085108238003,113785325404911
57085108327342,113785325494249
57085141569312,113785358735949
57085141655613,113785358822249
57085174893208,113785392059574
57085174983884,113785392150249
57085208220788,113785425386874
57085208312164,113785425478249
57085241548394,113785458714199
57085241640444,113785458806249
57085274875714,113785492041324
57085274968640,113785492134249
57085308204410,113785525369824
57085308296836,113785525462249
57085341534416,113785558699699
57085341624966,113785558790249
57085374861746,113785592027036
57085374952959,113785592118249
57085408231172,113785625396286
57085408281136,113785625446249
57085443629073,113785660793999
57085443721323,113785660886249
57085476960286,113785694125036
57085477049499,113785694214249
57085508285414,113785725449999
57085508377665,113785725542249
57085541616628,113785758781036
57085541705841,113785758870249
57085574971342,113785792135574
57085575034017,113785792198249
57085608269141,113785825433124
57085608362268,113785825526249
57085641599172,113785858762786
57085641690635,113785858854249
57085674926608,113785892090124
57085675018734,113785892182249
57085708262761,113785925426074
57085708346936,113785925510249
57085741601413,113785958764574
57085741675088,113785958838249
57085774931252,113785992094249
57085775003252,113785992166249
57085808237348,113786025400199
57085808331398,113786025494249
57085841562669,113786058725374
57085841659544,113786058822249
57085874940640,113786092103199
57085874987690,113786092150249
57085908225373,113786125387786
57085908315836,113786125478249
57085941553612,113786158715874
57085941643988,113786158806249
57085974874248,113786192036499
57085974971996,113786192134249
57086008205873,113786225368286
57086008299839,113786225462249
57086041537146,113786258698911
57086041628485,113786258790249
57086074860557,113786292022124
57086074956683,113786292118249
57086108241238,113786325402536
57086108284951,113786325446249
57086141516284,113786358677499
57086141613034,113786358774249
57086174880736,113786392041874
57086174973112,113786392134249
57086208203224,113786425364074
57086208301400,113786425462249
57086241537137,113786458697699
57086241629687,113786458790249
57086274859246,113786492019574
57086274957921,113786492118249
57086308190259,113786525350624
57086308285883,113786525446249
57086341517497,113786558677949
57086341613799,113786558774249
57086374875200,113786592035036
57086374974414,113786592134249
57086408206430,113786625366124
57086408302555,113786625462249
57086441533859,113786658693411
57086441630697,113786658790249
57086474861338,113786692020749
57086474958839,113786692118249
57086508188805,113786725348074
57086508286980,113786725446249
57086541521947,113786758681074
57086541615122,113786758774249
57086574881753,113786792040749
57086574975254,113786792134249
57086608205479,113786825364374
57086608303354,113786825462249
57086641536830,113786858695624
57086641631455,113786858790249
57086674873093,113786892031786
57086674959556,113786892118249
57086708195606,113786925354199
57086708287657,113786925446249
57086741518547,113786958676874
57086741615924,113786958774249
57086774878697,113786992036536
57086774976409,113786992134249
57086808209876,113787025367786
57086808304341,113787025462249
57086841538063,113787058695324
57086841632988,113787058790249
57086874870542,113787092027749
57086874961042,113787092118249
57086908202110,113787125359036
57086908289323,113787125446249
57086941518628,113787158675374
57086941617504,113787158774249
57086974882158,113787192038786
57086974945621,113787192102249
57087008209379,113787225366124
57087008305502,113787225462249
57087041536255,113787258693411
57087041633095,113787258790249
57087074901294,113787292057999
57087074961544,113787292118249
57087108197905,113787325354161
57087108289994,113787325446249
57087141525612,113787358681499
57087141618363,113787358774249
57087174855466,113787392011161
57087174946555,113787392102249
57087208215270,113787425370624
57087208306896,113787425462249
57087241546441,113787458701661
57087241635029,113787458790249
57087274873912,113787492028999
57087274963162,113787492118249
57087308201429,113787525356324
57087308291355,113787525446249
57087341520868,113787558675449
57087341619669,113787558774249
57087374852267,113787592006699
57087374947818,113787592102249
57087408207226,113787625361499
57087408307976,113787625462249
57087441543921,113787658698036
57087441636135,113787658790249
57087474869079,113787692023036
57087474964293,113787692118249
57087508203076,113787725356874
57087508292451,113787725446249
57087541530984,113787758684624
57087541620610,113787758774249
57087574856883,113787792010374
57087574948759,113787792102249
57087608204357,113787825357699
57087608308908,113787825462249
57087641544677,113787858697786
57087641637141,113787858790249
57087674867324,113787892020199
57087674965374,113787892118249
57087708198627,113787925351286
57087708293591,113787925446249
57087741526294,113787958678786
57087741621758,113787958774249
57087774887336,113787992039661
57087774981924,113787992134249
57087808214851,113788025366999
57087808310101,113788025462249
57087841546053,113788058698036
57087841638266,113788058790249
57087874870154,113788092022036
57087874966367,113788092118249
57087908191704,113788125343324
57087908294630,113788125446249
57087941525656,113788158677124
57087941622781,113788158774249
57087974858548,113788192009786
57087974951011,113788192102249
57088008221108,113788225372199
57088008279158,113788225430249
57088041541422,113788258692699
57088041638970,113788258790249
57088074874748,113788292026536
57088074966462,113788292118249
57088108143447,113788325294699
57088108295000,113788325446249
57088141528572,113788358679286
57088141623537,113788358774249
57088174853104,113788392003324
57088174952030,113788392102249
57088208189551,113788425339449
57088208280351,113788425430249
57088241546115,113788458695824
57088241640541,113788458790249
57088274875174,113788492024749
57088274968674,113788492118249
57088308195182,113788525344624
57088308296807,113788525446249
57088341533071,113788558682374
57088341624947,113788558774249
57088374857062,113788592006199
57088374953113,113788592102249
57088408163629,113788625312574
57088408281304,113788625430249
57088441515282,113788658664036
57088441609495,113788658758249
57088474849261,113788691997824
57088474937687,113788692086249
57088508164502,113788725312874
57088508265878,113788725414249
57088541544569,113788758692749
57088541642069,113788758790249
57088574876010,113788792023999
57088574970261,113788792118249
57088608191201,113788825338999
57088608298452,113788825446249
57088641531502,113788858679074
57088641626678,113788858774249
57088674857952,113788892005249
57088674954952,113788892102249
57088708185370,113788925332574
57088708283045,113788925430249
57088741546345,113788958693411
57088741643184,113788958790249
57088774873967,113788992020749
57088774971468,113788992118249
57088808201398,113789025348036
57088808299611,113789025446249
57088841531771,113789058678374
57088841627647,113789058774249
57088874865639,113789092011949
57088874955940,113789092102249
57088908196892,113789125342999
57088908284142,113789125430249
57088941561535,113789158707574
57088941612210,113789158758249
57088974885017,113789192031161
